state,emp_length,term,homeownership,annual_income,verified_income,debt_to_income,total_credit_limit,total_credit_utilized,num_cc_carrying_balance,loan_purpose,loan_amount,grade,interest_rate,public_record_bankrupt,loan_status
CO,0,36,RENT,210000,Source Verified,20.19,163873,94938,8,debt_consolidation,30000,D,21.45,1,Current
GA,1,36,OWN,23500,Source Verified,32.43,30797,10052,7,credit_card,5000,B,10.9,0,Current
CA,7,36,MORTGAGE,150000,Not Verified,6.12,614727,41467,7,debt_consolidation,16000,A,6.72,0,Current
OH,9,60,MORTGAGE,98000,Not Verified,7.54,152689,20754,7,debt_consolidation,24000,C,12.61,0,Current
NY,5,36,MORTGAGE,62500,Source Verified,25.36,303707,64692,6,home_improvement,4000,A,7.96,0,Current
AL,10,36,MORTGAGE,70000,Verified,13.81,60517,33611,3,debt_consolidation,11000,B,9.93,0,Current
TX,6,36,MORTGAGE,75000,Source Verified,7.42,239512,297461,3,debt_consolidation,8000,C,16.02,0,Current
VA,6,36,RENT,60000,Source Verified,19.31,55557,22674,2,debt_consolidation,32000,B,9.44,0,Current
NY,7,36,RENT,76000,Not Verified,10.72,103782,92063,10,debt_consolidation,7000,C,14.08,0,Current
GA,10,36,RENT,87000,Source Verified,7.37,31900,19088,7,debt_consolidation,20000,B,9.92,0,Current
TN,5,60,MORTGAGE,89000,Source Verified,9.74,308786,27162,1,debt_consolidation,27500,B,9.44,0,Current
MI,10,36,MORTGAGE,278000,Source Verified,16.36,620819,163783,6,debt_consolidation,30000,B,10.41,0,Current
FL,10,36,RENT,95000,Not Verified,21.96,100805,83640,12,debt_consolidation,6000,B,10.42,1,Fully Paid
NJ,10,36,MORTGAGE,86000,Not Verified,13.51,368842,13687,4,major_purchase,15000,A,6.07,0,Current
NJ,5,36,RENT,60000,Not Verified,14.18,91675,87471,4,credit_card,20000,B,9.93,0,Current
MO,3,36,RENT,25000,Not Verified,15.51,31630,9225,3,debt_consolidation,2000,A,6.08,0,Current
KS,10,60,MORTGAGE,50000,Not Verified,29.09,64100,30108,4,debt_consolidation,20000,C,15.05,0,Current
CA,5,36,RENT,7500,Source Verified,8.16,1800,720,2,medical,3000,D,19.42,0,Current
TX,10,36,OWN,38000,Verified,23.37,87429,56179,3,other,3000,C,16.02,0,Fully Paid
CT,4,60,OWN,56000,Verified,23.96,91833,46264,11,debt_consolidation,30000,E,26.77,0,Current
UT,0,36,RENT,47500,Not Verified,12.11,27378,21599,5,debt_consolidation,7550,B,10.91,0,Current
AZ,0,36,RENT,21000,Not Verified,12.29,35654,16151,3,credit_card,4000,A,7.96,0,Current
OH,1,60,MORTGAGE,80000,Not Verified,15.8,221808,43234,7,credit_card,20000,B,10.42,0,Current
TX,10,36,MORTGAGE,90000,Source Verified,13.48,99441,46748,0,debt_consolidation,27000,A,6.72,1,Current
TX,4,36,OWN,10800,Not Verified,167.74,120551,71287,7,debt_consolidation,4000,C,16.02,0,Current
WA,10,36,MORTGAGE,48000,Source Verified,18.68,166728,22112,9,debt_consolidation,15000,C,13.59,0,Current
AZ,0,36,MORTGAGE,37500,Source Verified,3.23,211040,2529,2,debt_consolidation,18000,A,7.34,0,Current
AZ,10,36,MORTGAGE,75000,Not Verified,17.34,268556,25819,4,major_purchase,15000,A,7.35,0,Current
CT,3,60,MORTGAGE,69854,Verified,45.59,132093,101221,8,debt_consolidation,35000,F,30.17,0,Current
KY,1,36,OWN,72000,Source Verified,24.15,91584,73414,2,debt_consolidation,5000,C,15.05,0,Current
TN,5,60,RENT,86000,Source Verified,15.17,99341,40210,5,other,35500,B,9.44,0,Current
KY,6,36,OWN,50000,Not Verified,29.52,52480,34116,7,credit_card,15000,C,15.04,0,Current
VA,10,36,MORTGAGE,200000,Source Verified,20.52,601600,92763,4,debt_consolidation,25000,A,7.34,0,Current
OH,10,36,OWN,22000,Not Verified,27.11,123507,145675,3,home_improvement,5000,A,7.34,0,Current
CA,10,60,RENT,100000,Verified,32.07,167500,64335,6,debt_consolidation,35875,C,13.59,0,Current
WI,6,60,RENT,260000,Source Verified,8.37,134503,68541,6,debt_consolidation,40000,B,11.99,0,Current
MN,10,36,MORTGAGE,66000,Source Verified,20.95,378002,60675,3,debt_consolidation,12000,A,6.72,0,Current
OH,0,60,RENT,150000,Not Verified,38.43,252781,198423,7,credit_card,23875,D,18.06,0,Current
NY,10,36,RENT,38000,Verified,3.35,3800,3279,2,debt_consolidation,30000,D,21.45,0,Current
OR,10,36,MORTGAGE,117000,Source Verified,25.12,346895,95909,7,credit_card,35000,A,5.31,0,Current
WA,10,60,RENT,75000,Verified,25.86,101900,52786,6,debt_consolidation,32150,C,13.58,0,Current
PA,1,36,MORTGAGE,100000,Not Verified,6.36,47085,13656,2,home_improvement,4800,B,11.99,0,Current
TX,3,36,RENT,50000,Not Verified,28.9,100422,48838,1,debt_consolidation,10000,D,21.45,0,Current
OH,2,36,RENT,71000,Not Verified,21.16,161169,142522,3,debt_consolidation,12000,B,9.93,0,Current
NY,2,36,RENT,55000,Source Verified,6.37,11900,9038,5,debt_consolidation,12000,C,14.07,0,Current
SC,3,36,MORTGAGE,52325,Source Verified,23.97,76179,49939,5,debt_consolidation,10000,A,7.35,0,Current
NY,10,36,RENT,40000,Not Verified,7.17,9700,5776,5,credit_card,10000,C,14.08,0,Current
MT,8,36,RENT,52420,Source Verified,1.88,10700,443,3,other,1000,A,7.35,1,Current
NY,1,60,OWN,40000,Source Verified,5.67,23000,8269,3,debt_consolidation,17000,C,14.08,0,Current
NY,10,36,MORTGAGE,90000,Not Verified,7.08,161550,10475,12,debt_consolidation,15000,B,10.91,0,Current
FL,5,60,OWN,30000,Not Verified,54.6,111946,46061,8,debt_consolidation,23000,C,12.62,1,Current
IN,10,36,MORTGAGE,35000,Not Verified,10.67,79500,10606,2,home_improvement,5000,A,5.31,0,Current
CA,3,60,MORTGAGE,105000,Source Verified,13.23,73686,23220,10,debt_consolidation,32000,C,15.05,0,Current
TX,3,36,RENT,29120,Source Verified,15.13,39524,19706,1,other,3000,B,9.92,0,Current
TN,10,36,MORTGAGE,115000,Not Verified,16.55,374297,59215,3,other,18000,A,5.32,0,Current
MA,4,60,RENT,70000,Not Verified,20.5,59391,43094,4,credit_card,12000,F,28.72,0,Current
GA,10,36,MORTGAGE,90000,Not Verified,23.91,305438,47197,6,debt_consolidation,10000,A,7.97,0,Current
MD,0,36,RENT,65000,Source Verified,7.96,33000,14002,4,debt_consolidation,15000,E,22.9,1,Current
NY,5,60,RENT,50000,Source Verified,9.63,220455,12969,5,debt_consolidation,15000,C,13.59,0,Current
PA,6,60,RENT,110000,Source Verified,8.25,31066,23527,2,debt_consolidation,40000,C,16.02,0,Fully Paid
SC,4,36,MORTGAGE,27000,Source Verified,8.44,130300,4276,4,debt_consolidation,5000,A,7.97,0,Current
KY,0,36,RENT,35000,Not Verified,13.48,64150,40355,2,debt_consolidation,7200,A,6.71,0,Current
MO,8,36,MORTGAGE,90000,Source Verified,23.75,144600,84285,3,other,5800,A,7.34,0,Current
MN,10,60,MORTGAGE,148692,Verified,23.09,361998,102370,16,debt_consolidation,35000,B,10.42,0,Current
FL,3,36,OWN,15000,Verified,33.55,16400,4241,7,debt_consolidation,7500,D,21.85,0,Current
TX,10,36,OWN,55000,Verified,41.24,99462,61750,7,debt_consolidation,6000,B,9.92,0,Current
LA,2,60,MORTGAGE,105000,Not Verified,18,325517,78096,13,debt_consolidation,21000,B,11.99,0,Current
PA,10,60,MORTGAGE,64449,Source Verified,26.2,110809,92802,11,debt_consolidation,10000,D,17.09,0,Current
NY,10,36,RENT,49623,Source Verified,25.68,38943,20558,5,debt_consolidation,10400,D,20,1,Current
CA,9,36,MORTGAGE,102000,Source Verified,30.07,568790,129954,14,debt_consolidation,24000,B,10.9,0,Current
GA,6,36,OWN,35000,Not Verified,21.12,51600,25804,10,home_improvement,24000,C,15.05,0,Current
NJ,3,60,MORTGAGE,90000,Source Verified,14.87,243214,53972,7,debt_consolidation,35000,C,13.58,0,Current
PA,7,60,RENT,133000,Verified,14.91,121898,104198,7,debt_consolidation,12000,D,19.03,0,Current
RI,2,36,RENT,32000,Source Verified,25.84,22149,8098,3,medical,1000,E,25.82,0,Current
IL,2,36,RENT,33000,Verified,27.93,43125,16560,8,debt_consolidation,7200,D,21.45,0,Current
CA,1,36,RENT,150000,Not Verified,19.69,130485,59563,6,debt_consolidation,25000,B,9.93,0,Current
FL,10,36,MORTGAGE,175000,Source Verified,15.33,418810,130388,3,home_improvement,25000,C,16.02,1,Current
GA,10,60,RENT,100000,Not Verified,11.39,130811,54774,6,credit_card,24000,A,7.34,0,Current
TN,6,60,MORTGAGE,28000,Verified,47.36,104285,69155,4,credit_card,12000,B,11.99,0,Current
NY,10,60,OWN,150000,Not Verified,26.12,193402,117235,6,debt_consolidation,16000,D,19.03,0,Current
AL,0,60,RENT,25000,Source Verified,5.62,6400,3875,1,debt_consolidation,12000,D,17.09,0,Current
MI,10,60,MORTGAGE,70000,Not Verified,20.17,219785,22396,11,home_improvement,15000,B,9.44,0,Current
NY,10,36,RENT,95280,Not Verified,9.58,85589,19831,3,debt_consolidation,3125,A,6.07,0,Current
TX,3,60,OWN,65000,Source Verified,26.62,91359,39227,5,debt_consolidation,33600,B,9.93,0,Current
MN,5,60,MORTGAGE,125000,Verified,18.04,712152,58445,5,major_purchase,40000,C,16.02,0,Current
PA,5,36,RENT,76000,Source Verified,6.81,25588,19159,2,other,3000,B,9.44,0,Current
NE,10,36,MORTGAGE,105000,Not Verified,14.37,238435,53332,4,debt_consolidation,2500,A,6.07,0,Current
AK,10,36,MORTGAGE,200000,Source Verified,8.79,345842,61595,4,credit_card,30000,B,9.93,0,Current
TX,10,60,MORTGAGE,80000,Source Verified,24.14,426921,284957,5,home_improvement,20000,D,18.06,0,Current
AZ,2,60,MORTGAGE,125000,Source Verified,21.31,132565,68270,5,credit_card,34825,C,12.61,0,Current
CA,5,36,RENT,53456,Source Verified,13,53373,44867,3,debt_consolidation,19000,A,7.35,1,Current
GA,1,36,RENT,95000,Not Verified,26.45,150670,120926,11,debt_consolidation,8000,C,13.59,0,Current
CA,1,60,MORTGAGE,170000,Verified,27.61,1895716,251920,1,debt_consolidation,24725,B,10.9,0,Current
CA,1,36,RENT,38000,Source Verified,1.11,5700,386,1,major_purchase,10000,B,11.98,0,Current
IN,3,36,MORTGAGE,33000,Verified,13.24,14800,10147,7,debt_consolidation,20000,C,14.08,0,Current
MO,10,60,RENT,35000,Not Verified,10.91,26500,10803,4,credit_card,11000,A,7.35,0,Current
NY,2,36,OWN,47000,Source Verified,13.69,25785,15953,7,credit_card,7800,B,10.91,0,Current
NY,1,36,RENT,60000,Source Verified,5.62,47068,37750,4,other,15000,B,9.92,0,Current
WY,3,36,MORTGAGE,52000,Source Verified,24.26,362691,194572,4,debt_consolidation,6000,A,7.97,0,Current
CA,10,60,MORTGAGE,40000,Not Verified,19.98,87000,27329,10,debt_consolidation,13000,C,12.62,1,Current
MO,4,60,MORTGAGE,42500,Verified,29.91,60950,68311,5,debt_consolidation,20000,F,28.72,0,Current
FL,2,36,RENT,30000,Not Verified,30.48,45421,21950,6,debt_consolidation,20000,D,20,0,Current
CA,2,36,RENT,175000,Not Verified,11.63,217443,115849,7,credit_card,25000,A,6.08,0,Current
OH,9,60,MORTGAGE,82000,Verified,33.28,190384,62810,5,debt_consolidation,35000,C,12.61,0,Current
OH,10,36,MORTGAGE,69996,Not Verified,17.66,55521,35908,4,debt_consolidation,6000,D,17.09,1,Current
MN,0,36,MORTGAGE,68700,Source Verified,46.83,401147,161518,2,debt_consolidation,23550,A,7.97,0,Fully Paid
NY,3,60,OWN,45000,Verified,22.19,59394,37182,5,home_improvement,20000,E,23.87,0,Current
NV,5,36,MORTGAGE,60000,Source Verified,28.16,113318,89647,5,credit_card,7600,A,7.96,1,Current
NY,10,36,MORTGAGE,125000,Source Verified,27.97,528979,179130,4,credit_card,40000,A,6.08,0,Current
TX,2,60,MORTGAGE,315000,Source Verified,13.08,608034,140706,6,debt_consolidation,12000,C,12.62,0,Current
FL,7,60,RENT,65000,Source Verified,15.29,102812,44001,8,debt_consolidation,15000,C,14.08,0,Current
IL,0,36,MORTGAGE,100000,Source Verified,4.57,248400,8870,9,major_purchase,5000,B,10.9,0,Current
GA,5,60,MORTGAGE,40000,Source Verified,37.8,298488,66656,4,debt_consolidation,10000,F,30.65,0,Fully Paid
NY,1,36,RENT,38000,Not Verified,29.44,82430,47214,5,credit_card,11500,C,15.05,1,Current
CA,2,36,RENT,100000,Source Verified,9.78,36295,24283,4,debt_consolidation,21000,B,11.99,1,Current
NM,1,60,RENT,30000,Verified,74.3,118287,61334,7,debt_consolidation,40000,D,17.09,0,Current
NY,10,36,MORTGAGE,170000,Not Verified,29.61,748662,475540,7,debt_consolidation,10000,A,7.35,0,Current
CT,4,36,RENT,89206,Verified,5.8,66900,52038,3,credit_card,9000,C,13.58,0,Current
FL,1,36,RENT,50000,Source Verified,24.46,112304,83678,8,credit_card,24000,C,15.04,0,Current
VA,10,36,MORTGAGE,155000,Not Verified,17.64,488625,70931,3,debt_consolidation,10000,B,10.41,1,Current
TX,2,36,MORTGAGE,55000,Verified,30.46,375884,111070,12,debt_consolidation,12000,C,16.02,1,Current
NC,2,60,MORTGAGE,58250,Verified,70.13,594089,86448,13,debt_consolidation,40000,B,9.44,0,Current
OR,1,36,RENT,28000,Not Verified,10.46,5300,5175,2,debt_consolidation,7000,E,23.88,0,Current
MD,6,36,OWN,130000,Not Verified,14.56,438603,49309,6,debt_consolidation,15500,A,7.35,0,Current
MD,10,60,MORTGAGE,75000,Not Verified,14.61,366358,41137,5,other,11100,B,9.93,0,Current
OH,10,60,MORTGAGE,62000,Not Verified,17.46,202768,38276,8,debt_consolidation,14000,C,16.02,0,Current
AR,4,36,MORTGAGE,71000,Not Verified,10.86,436402,26510,1,debt_consolidation,13000,A,5.32,0,Current
FL,10,36,MORTGAGE,75000,Not Verified,20.19,379494,25098,12,debt_consolidation,15000,C,13.59,0,Current
VA,10,60,MORTGAGE,158000,Source Verified,11.55,575107,69804,7,debt_consolidation,39000,B,10.42,0,Current
IL,10,36,MORTGAGE,60000,Not Verified,35.78,276425,57887,5,debt_consolidation,4000,D,18.06,0,Current
CA,0,36,RENT,85000,Not Verified,18.03,49018,28621,4,debt_consolidation,23000,B,10.42,1,Current
GA,3,60,MORTGAGE,42000,Verified,45.51,391045,96837,3,home_improvement,30000,D,18.45,0,Current
OH,10,60,MORTGAGE,45000,Verified,21.23,207236,24632,9,credit_card,16000,B,10.42,0,Current
NJ,3,36,OWN,45000,Not Verified,32.67,67211,22326,4,debt_consolidation,15000,B,10.91,1,Current
WY,7,36,MORTGAGE,89000,Source Verified,24.69,431110,196762,7,debt_consolidation,20000,B,10.41,0,Current
TX,10,36,MORTGAGE,58000,Not Verified,29.84,271058,57138,14,credit_card,9800,A,6.08,0,Current
NC,3,60,MORTGAGE,65000,Verified,8.07,88878,18026,1,home_improvement,30000,C,14.08,0,Late (31-120 days)
IL,2,36,MORTGAGE,15000,Source Verified,135.28,224518,108203,2,debt_consolidation,8000,A,6.72,0,Current
MD,5,60,MORTGAGE,57564,Verified,31.75,385846,150083,8,credit_card,11500,D,18.45,0,Current
NY,2,36,RENT,8500,Not Verified,8.51,16300,2030,3,other,7000,B,11.99,0,Current
OH,10,60,MORTGAGE,51252,Verified,25.66,202342,33666,2,debt_consolidation,16500,E,23.88,0,Current
OR,0,36,RENT,60000,Source Verified,12.68,49621,26460,1,debt_consolidation,10000,A,6.71,0,Current
CA,10,60,MORTGAGE,160000,Verified,14.97,581604,53504,3,debt_consolidation,38500,C,12.62,1,Current
KS,10,36,MORTGAGE,75000,Verified,0.48,115225,1086,1,other,6000,A,7.34,0,Current
FL,2,36,MORTGAGE,58000,Verified,18.75,212250,28936,4,debt_consolidation,6000,B,11.98,1,Current
NY,10,60,RENT,210000,Source Verified,4.46,1240500,53341,5,credit_card,40000,C,16.02,0,Current
OH,10,36,MORTGAGE,52000,Verified,22.2,210800,53512,5,credit_card,14000,A,5.31,1,Current
VA,10,60,MORTGAGE,125000,Source Verified,19.08,287080,81670,5,other,32000,B,9.93,0,Current
VA,10,36,MORTGAGE,67000,Not Verified,15.19,250788,14282,9,home_improvement,7000,A,6.07,1,Current
OK,0,36,OWN,26000,Verified,11.31,57095,46299,2,debt_consolidation,6000,B,9.92,0,Current
PA,10,36,MORTGAGE,60000,Not Verified,16.61,222423,38524,3,house,9600,A,7.34,0,Current
AZ,5,60,MORTGAGE,48000,Not Verified,17.18,266642,136546,2,debt_consolidation,20000,B,10.9,0,Current
VT,4,36,MORTGAGE,64000,Source Verified,18.45,60377,32785,3,debt_consolidation,31000,A,7.96,0,Current
FL,10,36,MORTGAGE,135865,Not Verified,17.18,355728,56498,7,home_improvement,6500,A,6.08,0,Current
CA,4,36,RENT,120000,Not Verified,13.4,89016,49643,3,debt_consolidation,10000,B,9.43,1,Current
CA,3,60,OWN,30000,Not Verified,23.04,39350,21553,2,credit_card,16800,C,15.05,0,Current
NY,0,36,RENT,200000,Not Verified,7.15,70500,20183,5,credit_card,10000,A,6.08,0,Current
CA,2,36,RENT,200000,Source Verified,2.31,13100,8829,2,other,20000,B,9.44,0,Current
IN,10,36,MORTGAGE,100000,Source Verified,17.56,146521,66181,4,house,20000,B,9.43,0,Current
OH,3,36,MORTGAGE,75000,Not Verified,22.23,65636,44348,5,credit_card,19000,C,16.02,0,Fully Paid
AR,0,36,MORTGAGE,68000,Source Verified,10.32,186869,51250,3,debt_consolidation,11200,A,6.72,0,Current
CA,9,60,RENT,55000,Source Verified,15.04,46286,33294,6,debt_consolidation,16800,C,13.58,0,Current
MA,0,36,RENT,72000,Source Verified,32.87,116125,90151,8,credit_card,7000,B,9.92,0,Current
MD,6,60,MORTGAGE,67000,Source Verified,15.33,266020,52114,4,home_improvement,13425,B,10.9,0,Current
RI,3,36,RENT,35000,Source Verified,26.75,54799,30731,7,vacation,2800,B,9.93,1,Current
CO,1,36,RENT,96000,Not Verified,2.81,31800,8396,3,credit_card,10000,A,6.72,0,Current
MI,3,36,MORTGAGE,87500,Verified,30.75,476518,67724,7,credit_card,16000,D,19.42,0,Current
TX,10,36,RENT,105000,Not Verified,11.04,95297,43280,4,debt_consolidation,10000,A,6.72,1,Fully Paid
CT,3,36,MORTGAGE,250000,Not Verified,13.92,731508,240010,7,other,3000,D,17.09,0,Current
TX,10,60,MORTGAGE,70000,Source Verified,16.96,445012,46645,3,debt_consolidation,35000,B,9.44,0,Current
FL,9,36,MORTGAGE,25000,Verified,21.99,177151,9722,3,home_improvement,3000,A,6.72,0,Fully Paid
OR,10,36,MORTGAGE,72000,Source Verified,22.83,317853,31243,7,credit_card,12000,A,7.96,0,Current
PA,10,36,MORTGAGE,53700,Source Verified,28.56,225791,58875,6,other,2500,A,6.71,0,Current
CA,7,60,RENT,40000,Source Verified,20.7,67842,23828,4,debt_consolidation,30000,B,9.93,0,Current
LA,9,36,MORTGAGE,40000,Source Verified,14.67,31182,22384,5,small_business,5000,E,22.9,0,Current
CO,10,60,RENT,70000,Verified,18.51,53533,27241,4,debt_consolidation,35000,D,17.47,0,Current
CO,3,36,MORTGAGE,82000,Not Verified,10.84,214590,33538,5,debt_consolidation,11500,A,6.07,0,Fully Paid
MN,0,36,RENT,42000,Source Verified,16.46,29033,18399,3,debt_consolidation,20000,C,16.02,0,Current
OR,8,36,MORTGAGE,84000,Verified,35.43,349090,130166,6,credit_card,32000,D,18.45,0,Fully Paid
MI,0,60,RENT,40000,Not Verified,6.9,37985,5799,7,car,17000,B,9.44,0,Current
MA,4,36,RENT,30000,Not Verified,17.24,31400,18096,2,debt_consolidation,10000,B,11.99,0,Current
GA,4,36,MORTGAGE,75000,Source Verified,1.87,376250,11707,1,home_improvement,10000,A,6.72,0,Current
NJ,4,60,RENT,105000,Source Verified,30.45,357031,419836,6,credit_card,23275,D,18.45,0,Current
OH,7,60,MORTGAGE,88600,Source Verified,15.71,299433,39426,5,debt_consolidation,21600,C,13.59,1,Current
FL,2,60,RENT,62000,Source Verified,22.88,51766,39966,7,debt_consolidation,10000,D,21.45,1,Current
TX,6,60,RENT,35000,Source Verified,18.24,33316,16741,2,debt_consolidation,30000,F,30.17,0,Fully Paid
GA,5,60,MORTGAGE,498000,Source Verified,1.93,306594,29213,5,small_business,40000,C,16.02,0,Current
NY,3,36,MORTGAGE,33000,Verified,2.65,145111,48349,4,other,4200,A,7.35,0,Current
CA,9,60,MORTGAGE,132900,Verified,14.54,742438,104343,3,debt_consolidation,26000,E,25.82,1,Current
OR,6,60,MORTGAGE,96000,Source Verified,10.14,375783,46240,3,debt_consolidation,20000,C,12.62,0,Current
KY,10,36,MORTGAGE,100000,Not Verified,12.02,256814,25479,1,debt_consolidation,15500,A,7.34,0,Current
FL,0,60,MORTGAGE,45000,Not Verified,4.85,57497,20849,4,home_improvement,20000,C,15.05,0,Current
CA,5,36,RENT,57000,Not Verified,14.97,51841,27431,4,credit_card,7000,B,9.43,0,Current
NC,2,60,RENT,39362,Verified,7.63,11300,6792,1,debt_consolidation,34700,C,12.61,0,Current
KS,10,36,MORTGAGE,82000,Not Verified,32.1,200100,79922,6,debt_consolidation,5000,D,19.42,0,Current
CO,8,60,OWN,85750,Not Verified,20.39,89669,57403,5,credit_card,11400,C,12.62,0,Current
GA,1,36,OWN,45500,Source Verified,27.04,56302,47021,0,debt_consolidation,7000,B,11.99,1,Current
WY,10,60,MORTGAGE,90000,Not Verified,18.72,479527,117620,3,debt_consolidation,30000,A,7.34,0,Current
OH,3,60,RENT,71000,Verified,10.23,38950,35446,1,other,27700,D,17.09,0,Current
CA,10,60,RENT,82500,Verified,40.89,425184,88775,4,other,32000,C,12.62,0,Fully Paid
FL,2,60,MORTGAGE,111000,Source Verified,22.86,196986,209670,1,debt_consolidation,12000,C,14.07,0,Current
FL,3,36,OWN,47000,Source Verified,21.99,38175,21170,7,debt_consolidation,10050,C,16.01,1,Current
GA,1,36,RENT,65000,Source Verified,3.47,59900,12810,2,debt_consolidation,15000,A,7.34,0,Current
MN,10,60,MORTGAGE,96000,Not Verified,13.05,336012,34057,6,debt_consolidation,10000,C,15.04,0,Current
MI,0,60,MORTGAGE,120000,Source Verified,0,141030,0,0,debt_consolidation,40000,A,7.35,0,Current
IN,10,36,MORTGAGE,50000,Not Verified,11.72,132927,12673,5,other,4900,A,6.72,0,Current
MO,4,36,MORTGAGE,42000,Verified,53.46,479115,85191,4,credit_card,29000,A,6.08,0,Current
GA,1,60,MORTGAGE,125000,Source Verified,18.56,555371,202277,2,debt_consolidation,28000,C,12.62,0,Current
AL,9,60,MORTGAGE,60000,Verified,32.68,309419,186577,4,credit_card,18000,E,24.85,0,Current
CO,5,36,OWN,80000,Not Verified,26.43,195635,118206,8,debt_consolidation,28000,A,5.31,0,Current
CT,10,60,MORTGAGE,200000,Verified,0.58,466900,4496,3,small_business,40000,B,9.43,0,Current
VA,0,36,RENT,60000,Source Verified,1.85,11200,1473,3,other,10000,A,7.35,0,Current
NY,1,36,RENT,35000,Not Verified,29.46,48987,33644,2,credit_card,5250,B,11.98,0,Current
AZ,1,60,RENT,95000,Source Verified,21.8,169904,65345,2,debt_consolidation,40000,B,9.92,0,Current
TX,3,36,MORTGAGE,90000,Not Verified,7.8,30600,16678,10,debt_consolidation,5000,B,11.99,0,Current
MO,5,36,MORTGAGE,47960,Verified,26.64,248872,69764,7,debt_consolidation,24000,D,21.45,0,Current
NY,9,36,RENT,140000,Source Verified,5.72,865400,426525,2,moving,5000,A,7.35,0,Current
OH,5,36,OWN,55000,Source Verified,22.15,73356,53948,8,medical,4000,C,16.01,0,Current
AZ,0,36,RENT,52000,Source Verified,11.61,26900,14757,4,debt_consolidation,10000,C,12.62,0,Current
CA,10,36,OWN,280000,Source Verified,7.67,568400,60506,12,other,30000,D,20.39,1,Current
NY,10,36,OWN,400000,Source Verified,2.79,711008,38409,4,debt_consolidation,40000,B,10.91,0,Current
IN,10,36,MORTGAGE,45000,Source Verified,0,167572,0,0,home_improvement,2800,A,7.34,0,Current
